OrderID,OrderDate,CustomerID,Country,Product,Category,Quantity,UnitPrice,TotalPrice,PaymentMethod
ORD-04239,2022-02-11,CUST-0160,Australia,Biography,Books,3,13.38,40.14,Credit Card
ORD-03596,2022-02-11,CUST-0307,USA,Headphones,Electronics,1,516.2,516.2,Credit Card
ORD-03338,2022-02-11,CUST-0266,Australia,Headphones,Electronics,1,1424.39,1424.39,Credit Card
ORD-02545,2022-02-11,CUST-0244,Germany,Speaker,Electronics,4,1061.56,4246.24,Debit Card
ORD-01616,2022-02-12,CUST-0388,USA,Basketball,Sports,4,22.41,89.64,Credit Card
ORD-03557,2022-02-12,CUST-0031,USA,Self-Help,Books,2,27.16,54.32,Apple Pay
ORD-02341,2022-02-12,CUST-0181,Australia,Hat,Clothing,3,133.75,401.25,Apple Pay
ORD-00871,2022-02-12,CUST-0460,Australia,Laptop,Electronics,3,909.52,2728.56,Google Pay
ORD-00433,2022-02-12,CUST-0176,Canada,Toaster,Home & Kitchen,4,213.47,853.88,Credit Card
ORD-03123,2022-02-13,CUST-0331,India,Camera,Electronics,4,607.73,2430.92,Debit Card
ORD-04378,2022-02-13,CUST-0487,Germany,Coffee Maker,Home & Kitchen,3,283.49,850.47,Debit Card
ORD-03448,2022-02-13,CUST-0183,USA,Knife Set,Home & Kitchen,4,55.18,220.72,Credit Card
ORD-04429,2022-02-13,CUST-0114,France,Hair Dryer,Beauty,5,27.35,136.75,PayPal
ORD-02127,2022-02-14,CUST-0304,UK,Science,Books,3,13.89,41.67,Google Pay
ORD-01813,2022-02-14,CUST-0180,USA,Jeans,Clothing,1,88.07,88.07,PayPal
ORD-03639,2022-02-14,CUST-0369,France,Tablet,Electronics,4,313.9,1255.6,Credit Card
ORD-02074,2022-02-14,CUST-0463,USA,T-Shirt,Clothing,5,42.22,211.1,Credit Card
ORD-04204,2022-02-14,CUST-0236,USA,Self-Help,Books,4,43.16,172.64,Credit Card
ORD-00488,2022-02-14,CUST-0439,USA,Yoga Mat,Sports,3,119.02,357.06,Debit Card
ORD-03015,2022-02-14,CUST-0456,Canada,Socks,Clothing,2,102.64,205.28,Credit Card
ORD-03243,2022-02-14,CUST-0190,USA,Camera,Electronics,2,356.22,712.44,PayPal
ORD-01656,2022-02-15,CUST-0007,USA,Dumbbells,Sports,2,132.93,265.86,Credit Card
ORD-00355,2022-02-15,CUST-0037,Mexico,Self-Help,Books,2,33.94,67.88,Credit Card
ORD-00532,2022-02-15,CUST-0344,France,Running Shoes,Sports,2,113.09,226.18,Apple Pay
ORD-04577,2022-02-15,CUST-0295,USA,Microwave,Home & Kitchen,2,245.4,490.8,Apple Pay
ORD-03421,2022-02-15,CUST-0205,UK,Microwave,Home & Kitchen,4,160.52,642.08,Debit Card
ORD-01367,2022-02-15,CUST-0175,Canada,Knife Set,Home & Kitchen,1,166.29,166.29,Debit Card
ORD-03189,2022-02-16,CUST-0033,UK,Camera,Electronics,5,579.0,2895.0,Debit Card
ORD-03174,2022-02-16,CUST-0465,Australia,Camera,Electronics,4,247.28,989.12,PayPal
ORD-00136,2022-02-16,CUST-0039,UK,Fiction,Books,3,16.39,49.17,PayPal
ORD-01716,2022-02-16,CUST-0055,France,Headphones,Electronics,2,706.0,1412.0,Credit Card
ORD-03162,2022-02-17,CUST-0371,UK,Coffee Maker,Home & Kitchen,3,84.43,253.29,Credit Card
ORD-04315,2022-02-17,CUST-0016,Australia,Cookware Set,Home & Kitchen,5,276.48,1382.4,Apple Pay
ORD-03601,2022-02-18,CUST-0427,UK,Laptop,Electronics,4,967.2,3868.8,Apple Pay
ORD-03279,2022-02-18,CUST-0215,Mexico,Shampoo,Beauty,2,28.84,57.68,Apple Pay
ORD-04907,2022-02-18,CUST-0307,USA,Fitness Tracker,Sports,1,66.88,66.88,Credit Card
ORD-04425,2022-02-18,CUST-0135,Australia,Tablet,Electronics,3,551.45,1654.35,Apple Pay
ORD-00197,2022-02-18,CUST-0006,Australia,Camera,Electronics,3,377.35,1132.05,Debit Card
ORD-03959,2022-02-18,CUST-0032,USA,Laptop,Electronics,4,1486.62,5946.48,Debit Card
ORD-02812,2022-02-19,CUST-0443,USA,Coffee Maker,Home & Kitchen,1,144.86,144.86,Google Pay
ORD-02208,2022-02-19,CUST-0359,USA,Socks,Clothing,3,143.89,431.67,Apple Pay
ORD-04402,2022-02-19,CUST-0359,Mexico,Knife Set,Home & Kitchen,3,50.34,151.02,Credit Card
ORD-00626,2022-02-19,CUST-0289,Australia,Headphones,Electronics,2,447.0,894.0,PayPal
ORD-00549,2022-02-19,CUST-0022,USA,Self-Help,Books,1,26.45,26.45,PayPal
ORD-04814,2022-02-19,CUST-0480,USA,Laptop,Electronics,5,144.7,723.5,Credit Card
ORD-00727,2022-02-19,CUST-0319,India,Knife Set,Home & Kitchen,4,205.02,820.08,Credit Card
ORD-01976,2022-02-20,CUST-0439,Australia,Self-Help,Books,3,10.13,30.39,PayPal
ORD-03849,2022-02-20,CUST-0241,Germany,Microwave,Home & Kitchen,1,40.08,40.08,Debit Card
ORD-03103,2022-02-20,CUST-0404,Canada,Running Shoes,Sports,1,194.95,194.95,Debit Card
ORD-00808,2022-02-20,CUST-0381,USA,Camera,Electronics,3,395.15,1185.45,PayPal
ORD-02774,2022-02-20,CUST-0035,Germany,Headphones,Electronics,2,1340.56,2681.12,Debit Card
ORD-00523,2022-02-21,CUST-0361,Mexico,Face Cream,Beauty,4,56.24,224.96,Credit Card
ORD-00528,2022-02-21,CUST-0367,UK,Yoga Mat,Sports,1,195.33,195.33,Debit Card
ORD-02506,2022-02-21,CUST-0237,India,Makeup Kit,Beauty,2,89.61,179.22,Credit Card
ORD-01079,2022-02-21,CUST-0361,USA,Perfume,Beauty,3,55.23,165.69,PayPal
ORD-02231,2022-02-21,CUST-0335,Australia,Science,Books,5,43.86,219.3,Apple Pay
ORD-04040,2022-02-21,CUST-0006,UK,Jeans,Clothing,3,16.83,50.49,PayPal
ORD-03267,2022-02-21,CUST-0281,USA,Speaker,Electronics,4,1472.46,5889.84,Credit Card
ORD-04749,2022-02-21,CUST-0124,UK,Face Cream,Beauty,4,77.18,308.72,Debit Card
ORD-04960,2022-02-21,CUST-0245,USA,Hair Dryer,Beauty,1,10.98,10.98,Credit Card
ORD-04956,2022-02-22,CUST-0341,Brazil,Blender,Home & Kitchen,5,65.07,325.35,Credit Card
ORD-01307,2022-02-23,CUST-0143,Japan,Blender,Home & Kitchen,4,186.81,747.24,Google Pay
ORD-01963,2022-02-23,CUST-0182,USA,Hat,Clothing,5,52.12,260.6,Credit Card
ORD-00414,2022-02-23,CUST-0146,Australia,Dress,Clothing,4,24.62,98.48,Credit Card
ORD-01559,2022-02-23,CUST-0092,France,Microwave,Home & Kitchen,1,279.99,279.99,Apple Pay
ORD-03852,2022-02-23,CUST-0128,France,T-Shirt,Clothing,2,26.2,52.4,Debit Card
ORD-03895,2022-02-23,CUST-0149,Canada,Fitness Tracker,Sports,1,36.07,36.07,PayPal
ORD-04487,2022-02-23,CUST-0055,UK,Fiction,Books,1,41.2,41.2,Credit Card
ORD-01151,2022-02-24,CUST-0332,USA,Self-Help,Books,1,34.28,34.28,Credit Card
ORD-00534,2022-02-24,CUST-0491,USA,Perfume,Beauty,5,85.67,428.35,Debit Card
ORD-00004,2022-02-25,CUST-0335,Germany,Jacket,Clothing,5,148.26,741.3,Debit Card
ORD-04512,2022-02-25,CUST-0069,Japan,Basketball,Sports,4,133.65,534.6,Credit Card
ORD-01835,2022-02-25,CUST-0372,India,Jacket,Clothing,1,104.94,104.94,PayPal
ORD-04398,2022-02-26,CUST-0015,USA,Dumbbells,Sports,4,87.18,348.72,Google Pay
ORD-00775,2022-02-26,CUST-0022,India,Socks,Clothing,2,15.27,30.54,PayPal
ORD-04236,2022-02-26,CUST-0169,USA,Jeans,Clothing,5,115.88,579.4,Credit Card
ORD-02896,2022-02-26,CUST-0357,UK,Tablet,Electronics,1,1199.13,1199.13,PayPal
ORD-04929,2022-02-26,CUST-0234,Germany,Fiction,Books,1,13.39,13.39,Credit Card
ORD-00706,2022-02-26,CUST-0284,Australia,Blender,Home & Kitchen,4,170.25,681.0,PayPal
ORD-01449,2022-02-27,CUST-0190,Germany,Jeans,Clothing,1,56.82,56.82,Credit Card
ORD-03090,2022-02-27,CUST-0356,UK,Camera,Electronics,1,904.69,904.69,Credit Card
ORD-01701,2022-02-27,CUST-0292,UK,History,Books,4,17.54,70.16,Credit Card
ORD-00226,2022-02-27,CUST-0110,Australia,Microwave,Home & Kitchen,1,278.72,278.72,PayPal
ORD-01748,2022-02-28,CUST-0154,Germany,Yoga Mat,Sports,3,47.78,143.34,Credit Card
ORD-03277,2022-02-28,CUST-0376,USA,Running Shoes,Sports,2,165.62,331.24,Debit Card
ORD-02544,2022-02-28,CUST-0255,Germany,Speaker,Electronics,5,686.11,3430.55,Credit Card
ORD-04313,2022-03-01,CUST-0291,USA,Coffee Maker,Home & Kitchen,5,97.65,488.25,Debit Card
ORD-00364,2022-03-01,CUST-0302,UK,Knife Set,Home & Kitchen,5,216.79,1083.95,Credit Card
ORD-04818,2022-03-01,CUST-0495,Germany,Cookware Set,Home & Kitchen,4,61.81,247.24,PayPal
ORD-02092,2022-03-01,CUST-0133,USA,Jeans,Clothing,2,73.87,147.74,Debit Card
ORD-04513,2022-03-01,CUST-0271,India,Dumbbells,Sports,4,114.15,456.6,Credit Card
ORD-04221,2022-03-01,CUST-0350,Germany,Jacket,Clothing,2,109.11,218.22,Credit Card
ORD-04022,2022-03-02,CUST-0447,USA,Smartphone,Electronics,4,313.33,1253.32,Credit Card
ORD-04020,2022-03-02,CUST-0291,USA,Knife Set,Home & Kitchen,1,205.23,205.23,Debit Card
ORD-04353,2022-03-02,CUST-0068,USA,T-Shirt,Clothing,2,120.64,241.28,Credit Card
ORD-02469,2022-03-02,CUST-0249,USA,Dumbbells,Sports,5,189.01,945.05,Credit Card
ORD-01625,2022-03-03,CUST-0078,USA,Smart Watch,Electronics,1,1353.44,1353.44,Credit Card
ORD-02185,2022-03-03,CUST-0054,USA,Jacket,Clothing,4,20.42,81.68,Debit Card
ORD-03655,2022-03-03,CUST-0062,USA,Tennis Racket,Sports,2,197.47,394.94,Credit Card
ORD-02933,2022-03-03,CUST-0372,India,Tablet,Electronics,1,467.68,467.68,Credit Card
ORD-01333,2022-03-03,CUST-0362,India,Jacket,Clothing,4,88.02,352.08,PayPal
ORD-01742,2022-03-03,CUST-0095,UK,Blender,Home & Kitchen,1,87.7,87.7,Credit Card
ORD-02085,2022-03-04,CUST-0046,USA,Headphones,Electronics,4,900.33,3601.32,Credit Card
ORD-02209,2022-03-04,CUST-0186,Mexico,Hat,Clothing,5,102.59,512.95,Debit Card
ORD-03323,2022-03-04,CUST-0091,USA,Jeans,Clothing,1,143.9,143.9,Credit Card
ORD-04115,2022-03-04,CUST-0418,Germany,Speaker,Electronics,3,219.51,658.53,PayPal
ORD-02076,2022-03-04,CUST-0322,UK,Jeans,Clothing,4,24.29,97.16,PayPal
ORD-01631,2022-03-04,CUST-0396,USA,Speaker,Electronics,2,507.14,1014.28,PayPal
ORD-04451,2022-03-05,CUST-0302,Germany,Dress,Clothing,4,101.76,407.04,PayPal
ORD-04911,2022-03-05,CUST-0028,Germany,Jeans,Clothing,1,123.94,123.94,Credit Card
ORD-03853,2022-03-05,CUST-0076,USA,Dumbbells,Sports,1,146.95,146.95,Credit Card
ORD-01357,2022-03-05,CUST-0202,USA,T-Shirt,Clothing,3,96.67,290.01,Credit Card
ORD-01895,2022-03-05,CUST-0278,Japan,Laptop,Electronics,1,367.54,367.54,Credit Card
ORD-03208,2022-03-05,CUST-0126,UK,Smart Watch,Electronics,1,674.3,674.3,Credit Card
ORD-00142,2022-03-06,CUST-0375,Germany,Makeup Kit,Beauty,5,15.36,76.8,Credit Card
ORD-01519,2022-03-06,CUST-0135,USA,Headphones,Electronics,4,705.11,2820.44,Credit Card
ORD-01889,2022-03-06,CUST-0297,USA,Fitness Tracker,Sports,4,84.96,339.84,Credit Card
ORD-04675,2022-03-06,CUST-0328,Japan,Lipstick,Beauty,2,20.74,41.48,Debit Card
ORD-03507,2022-03-06,CUST-0375,Brazil,Tablet,Electronics,5,1377.62,6888.1,Credit Card
ORD-00192,2022-03-07,CUST-0222,UK,Basketball,Sports,5,32.85,164.25,Debit Card
ORD-04917,2022-03-07,CUST-0337,UK,Laptop,Electronics,3,871.71,2615.13,Debit Card
ORD-00813,2022-03-07,CUST-0478,USA,Smartphone,Electronics,1,740.46,740.46,Credit Card
ORD-02282,2022-03-07,CUST-0096,USA,Face Cream,Beauty,3,22.8,68.4,Debit Card
ORD-00511,2022-03-07,CUST-0185,USA,Jeans,Clothing,3,65.77,197.31,Debit Card
ORD-00513,2022-03-07,CUST-0048,UK,Jeans,Clothing,1,83.88,83.88,Credit Card
ORD-01756,2022-03-07,CUST-0330,France,T-Shirt,Clothing,2,68.43,136.86,Credit Card
ORD-00248,2022-03-07,CUST-0299,USA,Toaster,Home & Kitchen,1,136.97,136.97,Credit Card
ORD-04330,2022-03-07,CUST-0034,UK,Jeans,Clothing,3,91.52,274.56,Debit Card
ORD-02436,2022-03-08,CUST-0413,UK,Tennis Racket,Sports,5,83.83,419.15,Credit Card
ORD-01670,2022-03-08,CUST-0048,UK,Dress,Clothing,2,128.09,256.18,Apple Pay
ORD-04853,2022-03-08,CUST-0337,Canada,Jeans,Clothing,1,145.53,145.53,Credit Card
ORD-04946,2022-03-08,CUST-0298,Canada,Shampoo,Beauty,1,51.79,51.79,Credit Card
ORD-00319,2022-03-08,CUST-0311,USA,Hat,Clothing,2,76.75,153.5,Credit Card
ORD-03699,2022-03-08,CUST-0224,India,Hat,Clothing,3,119.93,359.79,Apple Pay
ORD-04566,2022-03-08,CUST-0247,Australia,Dress,Clothing,1,16.79,16.79,Credit Card
ORD-04524,2022-03-08,CUST-0283,Australia,Science,Books,1,30.43,30.43,Credit Card
ORD-00583,2022-03-09,CUST-0303,USA,Blender,Home & Kitchen,1,50.99,50.99,PayPal
ORD-01423,2022-03-09,CUST-0147,Brazil,Perfume,Beauty,5,53.65,268.25,Debit Card
ORD-04328,2022-03-09,CUST-0413,Mexico,Lipstick,Beauty,5,41.43,207.15,PayPal
ORD-04160,2022-03-09,CUST-0451,Canada,Fitness Tracker,Sports,5,44.4,222.0,PayPal
ORD-04542,2022-03-10,CUST-0375,Canada,Knife Set,Home & Kitchen,5,278.89,1394.45,Credit Card
ORD-01709,2022-03-10,CUST-0451,France,Science,Books,2,14.73,29.46,Debit Card
ORD-01187,2022-03-10,CUST-0334,USA,Science,Books,1,39.48,39.48,Debit Card
ORD-02751,2022-03-10,CUST-0283,India,Blender,Home & Kitchen,4,190.4,761.6,Credit Card
ORD-03476,2022-03-10,CUST-0276,Australia,Jeans,Clothing,1,115.38,115.38,Credit Card
ORD-04543,2022-03-10,CUST-0159,Canada,Coffee Maker,Home & Kitchen,2,96.36,192.72,Credit Card
ORD-02438,2022-03-10,CUST-0300,Germany,Tablet,Electronics,5,331.5,1657.5,PayPal
ORD-02052,2022-03-10,CUST-0092,USA,Fiction,Books,2,14.72,29.44,Debit Card
ORD-01051,2022-03-10,CUST-0466,USA,Non-Fiction,Books,4,11.84,47.36,PayPal
ORD-02205,2022-03-10,CUST-0122,Mexico,Laptop,Electronics,5,213.94,1069.7,Credit Card
ORD-04870,2022-03-11,CUST-0430,USA,Fiction,Books,1,16.9,16.9,Credit Card
ORD-04813,2022-03-11,CUST-0347,Canada,Speaker,Electronics,3,1347.28,4041.84,Credit Card
ORD-00912,2022-03-11,CUST-0456,UK,Shampoo,Beauty,3,85.42,256.26,Debit Card
ORD-04095,2022-03-11,CUST-0138,Canada,Fitness Tracker,Sports,3,64.36,193.08,Credit Card
ORD-01057,2022-03-11,CUST-0323,Germany,Science,Books,2,18.72,37.44,Debit Card
ORD-03200,2022-03-11,CUST-0180,India,Running Shoes,Sports,3,97.15,291.45,PayPal
ORD-04038,2022-03-11,CUST-0283,France,Jacket,Clothing,5,99.67,498.35,Credit Card
ORD-03097,2022-03-11,CUST-0098,Germany,Dress,Clothing,3,143.59,430.77,Credit Card
ORD-00745,2022-03-12,CUST-0202,USA,Cookware Set,Home & Kitchen,3,87.42,262.26,PayPal
ORD-00881,2022-03-12,CUST-0164,Germany,Biography,Books,4,10.91,43.64,Credit Card
ORD-01828,2022-03-12,CUST-0207,USA,Fitness Tracker,Sports,2,190.95,381.9,Apple Pay
ORD-03057,2022-03-12,CUST-0072,France,Socks,Clothing,3,21.15,63.45,PayPal
ORD-02686,2022-03-13,CUST-0398,Australia,Knife Set,Home & Kitchen,3,238.52,715.56,Credit Card
ORD-01170,2022-03-13,CUST-0274,USA,Hair Dryer,Beauty,5,62.4,312.0,Credit Card
ORD-01499,2022-03-13,CUST-0437,USA,Smart Watch,Electronics,4,1083.29,4333.16,PayPal
ORD-01225,2022-03-13,CUST-0339,USA,Blender,Home & Kitchen,3,118.6,355.8,Debit Card
ORD-00624,2022-03-13,CUST-0381,France,Socks,Clothing,4,54.4,217.6,Credit Card
ORD-01800,2022-03-14,CUST-0412,USA,Headphones,Electronics,1,1436.2,1436.2,Apple Pay
ORD-04476,2022-03-14,CUST-0070,Canada,Headphones,Electronics,2,861.81,1723.62,Google Pay
ORD-04335,2022-03-14,CUST-0490,Germany,Jeans,Clothing,1,41.85,41.85,Credit Card
ORD-03115,2022-03-14,CUST-0270,USA,Dress,Clothing,5,37.78,188.9,PayPal
ORD-02451,2022-03-14,CUST-0229,UK,Headphones,Electronics,4,502.97,2011.88,PayPal
ORD-02482,2022-03-14,CUST-0332,USA,Hair Dryer,Beauty,5,29.92,149.6,Credit Card
ORD-01248,2022-03-14,CUST-0020,UK,Hair Dryer,Beauty,2,33.3,66.6,Debit Card
ORD-00936,2022-03-14,CUST-0037,Brazil,Coffee Maker,Home & Kitchen,1,276.49,276.49,PayPal
ORD-02638,2022-03-15,CUST-0301,France,Speaker,Electronics,3,391.42,1174.26,Credit Card
ORD-03166,2022-03-15,CUST-0195,Mexico,Hat,Clothing,2,91.32,182.64,Debit Card
ORD-04216,2022-03-15,CUST-0259,USA,Makeup Kit,Beauty,5,67.45,337.25,Apple Pay
ORD-02495,2022-03-15,CUST-0341,UK,Speaker,Electronics,3,819.14,2457.42,Credit Card
ORD-04120,2022-03-15,CUST-0326,Japan,Shoes,Clothing,5,110.34,551.7,Credit Card
ORD-00929,2022-03-15,CUST-0340,USA,Hair Dryer,Beauty,1,98.64,98.64,Debit Card
ORD-02072,2022-03-15,CUST-0212,Japan,Microwave,Home & Kitchen,4,79.9,319.6,Debit Card
ORD-01794,2022-03-16,CUST-0144,Canada,Jeans,Clothing,3,50.78,152.34,PayPal
ORD-02863,2022-03-16,CUST-0433,USA,Smart Watch,Electronics,4,303.45,1213.8,Apple Pay
ORD-02403,2022-03-16,CUST-0243,Japan,Toaster,Home & Kitchen,2,25.28,50.56,Credit Card
ORD-01579,2022-03-16,CUST-0073,USA,Shampoo,Beauty,3,64.62,193.86,Credit Card
ORD-03827,2022-03-16,CUST-0078,UK,Lipstick,Beauty,1,63.08,63.08,Apple Pay
ORD-03728,2022-03-17,CUST-0489,Brazil,Tennis Racket,Sports,3,105.74,317.22,Apple Pay
ORD-02880,2022-03-17,CUST-0428,UK,Microwave,Home & Kitchen,3,273.39,820.17,Debit Card
ORD-03884,2022-03-17,CUST-0190,Brazil,Laptop,Electronics,4,1411.19,5644.76,Credit Card
ORD-03395,2022-03-17,CUST-0060,Australia,Jeans,Clothing,2,21.76,43.52,PayPal
ORD-04741,2022-03-17,CUST-0102,Australia,Camera,Electronics,5,1227.08,6135.4,PayPal
ORD-01084,2022-03-17,CUST-0180,Australia,Yoga Mat,Sports,2,153.83,307.66,Debit Card
ORD-02967,2022-03-17,CUST-0141,USA,Cookware Set,Home & Kitchen,3,271.47,814.41,Credit Card
ORD-04652,2022-03-18,CUST-0128,India,Socks,Clothing,4,146.84,587.36,Google Pay
ORD-03360,2022-03-18,CUST-0444,Australia,Tablet,Electronics,5,1258.14,6290.7,Apple Pay
ORD-01146,2022-03-18,CUST-0045,USA,Toaster,Home & Kitchen,4,270.9,1083.6,PayPal
ORD-02188,2022-03-18,CUST-0276,Brazil,Dumbbells,Sports,4,169.69,678.76,Credit Card
ORD-03261,2022-03-18,CUST-0299,Australia,Makeup Kit,Beauty,1,33.34,33.34,Apple Pay
ORD-04093,2022-03-18,CUST-0252,Japan,History,Books,1,43.76,43.76,Credit Card
ORD-04761,2022-03-19,CUST-0328,UK,Smart Watch,Electronics,5,237.48,1187.4,Credit Card
ORD-00798,2022-03-19,CUST-0326,USA,Self-Help,Books,2,34.19,68.38,Google Pay
ORD-04419,2022-03-19,CUST-0124,France,Hat,Clothing,4,19.76,79.04,PayPal
ORD-02740,2022-03-19,CUST-0474,India,Dumbbells,Sports,4,24.38,97.52,Apple Pay
ORD-03387,2022-03-19,CUST-0168,Brazil,Speaker,Electronics,3,855.88,2567.64,Apple Pay
ORD-03334,2022-03-19,CUST-0338,France,T-Shirt,Clothing,4,52.71,210.84,Credit Card
ORD-00987,2022-03-20,CUST-0160,Australia,Socks,Clothing,5,50.14,250.7,Credit Card
ORD-00419,2022-03-20,CUST-0432,Mexico,Blender,Home & Kitchen,5,222.34,1111.7,Google Pay
ORD-00547,2022-03-20,CUST-0439,USA,Fitness Tracker,Sports,5,122.15,610.75,PayPal
ORD-02174,2022-03-20,CUST-0390,Germany,Hat,Clothing,3,97.95,293.85,Credit Card
ORD-03703,2022-03-20,CUST-0264,Germany,Coffee Maker,Home & Kitchen,4,66.97,267.88,PayPal
ORD-00159,2022-03-20,CUST-0196,UK,Biography,Books,1,10.27,10.27,Apple Pay
ORD-04506,2022-03-20,CUST-0272,USA,Knife Set,Home & Kitchen,2,235.47,470.94,PayPal
ORD-00660,2022-03-20,CUST-0498,India,Shampoo,Beauty,3,26.97,80.91,Apple Pay
ORD-02582,2022-03-20,CUST-0119,Canada,Hair Dryer,Beauty,5,42.5,212.5,Google Pay
ORD-03300,2022-03-21,CUST-0354,Canada,Tablet,Electronics,3,923.21,2769.63,Debit Card
ORD-03637,2022-03-21,CUST-0246,USA,Perfume,Beauty,1,31.04,31.04,Apple Pay
ORD-00467,2022-03-21,CUST-0405,Australia,Running Shoes,Sports,2,148.72,297.44,PayPal
ORD-03634,2022-03-21,CUST-0258,USA,Makeup Kit,Beauty,1,19.47,19.47,Debit Card
ORD-02622,2022-03-22,CUST-0125,Brazil,Blender,Home & Kitchen,2,33.63,67.26,Credit Card
ORD-00042,2022-03-22,CUST-0304,USA,Toaster,Home & Kitchen,1,90.91,90.91,PayPal
ORD-03087,2022-03-22,CUST-0190,France,Fitness Tracker,Sports,5,28.4,142.0,PayPal
ORD-03700,2022-03-22,CUST-0315,Canada,Smartphone,Electronics,3,744.87,2234.61,Debit Card
ORD-04136,2022-03-22,CUST-0206,USA,Microwave,Home & Kitchen,5,272.32,1361.6,Google Pay
ORD-02851,2022-03-22,CUST-0255,Australia,Dumbbells,Sports,3,77.56,232.68,Debit Card
ORD-00189,2022-03-23,CUST-0222,Japan,Dumbbells,Sports,1,75.36,75.36,Debit Card
ORD-01432,2022-03-23,CUST-0013,USA,Camera,Electronics,5,823.74,4118.7,Debit Card
ORD-01083,2022-03-23,CUST-0148,India,Self-Help,Books,2,25.4,50.8,Apple Pay
ORD-02583,2022-03-23,CUST-0249,UK,Tennis Racket,Sports,5,150.3,751.5,Google Pay
ORD-01190,2022-03-24,CUST-0093,Canada,Blender,Home & Kitchen,4,250.25,1001.0,Debit Card
ORD-03920,2022-03-24,CUST-0101,Australia,Dumbbells,Sports,1,24.22,24.22,Credit Card
ORD-04515,2022-03-24,CUST-0041,France,History,Books,4,39.4,157.6,Credit Card
ORD-04786,2022-03-24,CUST-0369,France,Fiction,Books,2,28.95,57.9,PayPal
ORD-00284,2022-03-24,CUST-0415,Germany,Jeans,Clothing,4,48.48,193.92,PayPal
ORD-04118,2022-03-24,CUST-0376,Germany,Camera,Electronics,2,869.67,1739.34,PayPal
ORD-00728,2022-03-24,CUST-0111,Canada,Cookware Set,Home & Kitchen,2,36.65,73.3,Credit Card
ORD-04466,2022-03-24,CUST-0306,USA,Camera,Electronics,5,934.02,4670.1,Debit Card
ORD-03271,2022-03-24,CUST-0195,USA,History,Books,4,31.47,125.88,PayPal
ORD-04537,2022-03-25,CUST-0368,USA,Fitness Tracker,Sports,4,139.08,556.32,Google Pay
ORD-01409,2022-03-25,CUST-0269,UK,Non-Fiction,Books,3,11.08,33.24,Credit Card
ORD-01343,2022-03-25,CUST-0120,USA,Shoes,Clothing,3,85.01,255.03,Debit Card
ORD-04839,2022-03-25,CUST-0328,USA,Self-Help,Books,3,33.75,101.25,Apple Pay
ORD-01982,2022-03-25,CUST-0149,Canada,Laptop,Electronics,4,1204.04,4816.16,PayPal
ORD-04556,2022-03-25,CUST-0256,Japan,Basketball,Sports,1,56.09,56.09,PayPal
ORD-03489,2022-03-25,CUST-0218,USA,Cookware Set,Home & Kitchen,1,231.61,231.61,Debit Card
ORD-02833,2022-03-25,CUST-0281,France,Fiction,Books,5,20.34,101.7,PayPal
ORD-00420,2022-03-25,CUST-0124,India,Biography,Books,4,39.44,157.76,Credit Card
ORD-04212,2022-03-25,CUST-0229,France,Science,Books,1,46.48,46.48,Credit Card
ORD-00642,2022-03-26,CUST-0098,UK,Tablet,Electronics,5,306.65,1533.25,Credit Card
ORD-01318,2022-03-26,CUST-0499,USA,Hair Dryer,Beauty,2,23.95,47.9,Credit Card
ORD-01055,2022-03-26,CUST-0262,UK,Camera,Electronics,5,323.29,1616.45,Credit Card
ORD-00693,2022-03-26,CUST-0250,India,Speaker,Electronics,4,236.16,944.64,Credit Card
ORD-01647,2022-03-26,CUST-0441,India,Yoga Mat,Sports,2,141.82,283.64,Credit Card
ORD-02690,2022-03-26,CUST-0456,Japan,Makeup Kit,Beauty,1,56.62,56.62,Debit Card
ORD-04702,2022-03-26,CUST-0269,USA,Toaster,Home & Kitchen,3,232.62,697.86,Credit Card
ORD-03824,2022-03-26,CUST-0142,USA,Speaker,Electronics,1,784.4,784.4,Google Pay
ORD-04225,2022-03-27,CUST-0229,USA,Blender,Home & Kitchen,4,154.12,616.48,PayPal
ORD-03199,2022-03-27,CUST-0445,UK,Hair Dryer,Beauty,1,49.91,49.91,Credit Card
ORD-00614,2022-03-27,CUST-0148,Australia,Blender,Home & Kitchen,3,125.0,375.0,Credit Card
ORD-04262,2022-03-27,CUST-0212,USA,Smartphone,Electronics,2,994.22,1988.44,Credit Card
ORD-01346,2022-03-27,CUST-0215,Australia,Perfume,Beauty,4,77.94,311.76,Credit Card
ORD-02662,2022-03-27,CUST-0446,India,Smartphone,Electronics,2,179.36,358.72,Debit Card
ORD-01003,2022-03-27,CUST-0386,UK,Speaker,Electronics,4,803.67,3214.68,Credit Card
ORD-02283,2022-03-28,CUST-0265,Germany,Lipstick,Beauty,3,83.57,250.71,PayPal
ORD-02066,2022-03-28,CUST-0344,UK,Blender,Home & Kitchen,4,291.16,1164.64,Credit Card
ORD-02387,2022-03-28,CUST-0344,USA,Non-Fiction,Books,4,25.95,103.8,Credit Card
ORD-03014,2022-03-28,CUST-0110,USA,Perfume,Beauty,3,14.82,44.46,PayPal
ORD-03968,2022-03-28,CUST-0221,USA,Smartphone,Electronics,2,1042.76,2085.52,Apple Pay
ORD-00744,2022-03-28,CUST-0047,UK,Blender,Home & Kitchen,5,200.23,1001.15,Credit Card
ORD-02053,2022-03-28,CUST-0449,India,Fiction,Books,1,38.43,38.43,Debit Card
ORD-00065,2022-03-28,CUST-0277,Germany,Blender,Home & Kitchen,2,197.18,394.36,Credit Card
